i,label_idx
8593,1
8594,3
8595,7
8596,1
8597,1
8598,7
8599,9
8600,6
8601,9
8602,1
8603,9
8604,2
8605,5
8606,3
8607,2
8608,3
8609,1
8610,7
8611,7
8612,5
8613,7
8614,5
8615,7
8616,6
8617,9
8618,5
8619,8
8620,6
8621,3
8622,0
8623,6
8624,6
8625,2
8626,0
8627,9
8628,3
8629,3
8630,2
8631,6
8632,3
8633,7
8634,0
8635,2
8636,5
8637,7
8638,1
8639,2
8640,3
8641,2
8642,4
8643,2
8644,4
8645,2
8646,0
8647,8
8648,3
8649,4
8650,9
8651,3
8652,7
8653,0
8654,3
8655,7
8656,1
8657,7
8658,7
8659,2
8660,8
8661,6
8662,6
8663,4
8664,0
8665,3
8666,4
8667,9
8668,2
8669,1
8670,5
8671,0
8672,0
8673,7
8674,6
8675,3
8676,5
8677,1
8678,4
8679,0
8680,7
8681,8
8682,8
8683,0
8684,1
8685,7
8686,0
8687,0
8688,4
8689,1
8690,4
8691,9
8692,5
8693,5
8694,6
8695,9
8696,0
8697,2
8698,6
8699,5
8700,1
8701,9
8702,2
8703,9
8704,7
8705,2
8706,2
8707,4
8708,8
8709,3
8710,9
8711,1
8712,2
8713,7
8714,9
8715,8
8716,9
8717,0
8718,3
8719,1
8720,3
8721,0
8722,3
8723,6
8724,6
8725,7
8726,2
8727,8
8728,2
8729,4
8730,0
8731,3
8732,1
8733,9
8734,8
8735,5
8736,7
8737,0
8738,8
8739,0
8740,7
8741,2
8742,2
8743,8
8744,6
8745,2
8746,7
8747,4
8748,6
8749,8
8750,4
8751,8
8752,3
8753,4
8754,0
8755,5
8756,7
8757,5
8758,7
8759,1
8760,3
8761,3
8762,6
8763,0
8764,5
8765,7
8766,4
8767,0
8768,3
8769,9
8770,7
8771,8
8772,3
8773,0
8774,8
8775,6
8776,6
8777,4
8778,9
8779,1
8780,6
8781,4
8782,9
8783,5
8784,5
8785,6
8786,1
8787,2
8788,8
8789,6
8790,2
8791,7
8792,6
8793,5
8794,7
8795,8
8796,0
8797,9
8798,5
8799,9
8800,2
8801,0
8802,3
8803,4
8804,7
8805,5
8806,4
8807,5
8808,1
8809,5
8810,6
8811,7
8812,3
8813,3
8814,2
8815,8
8816,8
8817,2
8818,9
8819,7
8820,0
8821,3
8822,5
8823,5
8824,6
8825,7
8826,4
8827,2
8828,4
8829,3
8830,4
8831,6
8832,8
8833,7
8834,1
8835,2
8836,7
8837,6
8838,7
8839,9
8840,8
8841,6
8842,9
8843,4
8844,0
8845,1
8846,3
8847,0
8848,8
8849,6
8850,2
8851,9
8852,5
8853,6
8854,3
8855,1
8856,5
8857,3
8858,2
8859,7
8860,4
8861,0
8862,5
8863,1
8864,0
8865,2
8866,9
8867,2
8868,4
8869,4
8870,7
8871,5
8872,1
8873,2
8874,5
8875,6
8876,8
8877,2
8878,5
8879,2
8880,5
8881,5
8882,1
8883,7
8884,9
8885,4
8886,0
8887,0
8888,8
8889,4
8890,4
8891,9
8892,1
8893,4
8894,8
8895,1
8896,6
8897,8
8898,6
8899,2
8900,0
8901,7
8902,0
8903,3
8904,6
8905,8
8906,2
8907,7
8908,1
8909,5
8910,5
8911,4
8912,6
8913,6
8914,7
8915,4
8916,5
8917,4
8918,6
8919,7
8920,4
8921,0
8922,4
8923,6
8924,9
8925,4
8926,2
8927,8
8928,2
8929,0
8930,7
8931,7
8932,7
8933,0
8934,0
8935,0
8936,5
8937,4
8938,8
8939,9
8940,8
8941,5
8942,2
8943,7
8944,8
8945,5
8946,8
8947,0
8948,7
8949,2
8950,4
8951,6
8952,3
8953,2
8954,7
8955,5
8956,4
8957,9
8958,4
8959,3
8960,2
8961,2
8962,6
8963,5
8964,6
8965,7
8966,4
8967,9
8968,4
8969,9
8970,4
8971,9
8972,8
8973,4
8974,6
8975,9
8976,5
8977,8
8978,8
8979,2
8980,6
8981,7
8982,6
8983,6
8984,3
8985,8
8986,2
8987,0
8988,1
8989,5
8990,5
8991,0
8992,5
8993,9
8994,9
8995,7
8996,1
8997,3
8998,7
8999,9
9000,1
9001,1
9002,4
9003,7
9004,6
9005,8
9006,5
9007,1
9008,2
9009,6
9010,2
9011,4
9012,8
9013,3
9014,3
9015,5
9016,0
9017,2
9018,4
9019,6
9020,5
9021,7
9022,9
9023,9
9024,5
9025,2
9026,7
9027,5
9028,7
9029,8
9030,7
9031,1
9032,4
9033,7
9034,6
9035,5
9036,5
9037,7
9038,1
9039,4
9040,6
9041,0
9042,4
9043,9
9044,7
9045,2
9046,6
9047,6
9048,0
9049,3
9050,0
9051,9
9052,6
9053,4
9054,7
9055,2
9056,7
9057,5
9058,0
9059,5
9060,6
9061,4
9062,2
9063,4
9064,3
9065,1
9066,1
9067,4
9068,5
9069,2
9070,5
9071,0
9072,4
9073,2
9074,2
9075,3
9076,7
9077,3
9078,0
9079,3
9080,7
9081,5
9082,3
9083,9
9084,7
9085,8
9086,1
9087,3
9088,7
9089,9
9090,7
9091,4
9092,1
9093,4
9094,8
9095,5
9096,0
9097,5
9098,8
9099,9
9100,2
9101,1
9102,2
9103,9
9104,5
9105,3
9106,5
9107,3
9108,8
9109,6
9110,5
9111,1
9112,2
9113,9
9114,8
9115,5
9116,8
9117,9
9118,6
9119,3
9120,1
9121,4
9122,3
9123,7
9124,1
9125,2
9126,3
9127,6
9128,2
9129,4
9130,4
9131,5
9132,5
9133,9
9134,4
9135,0
9136,8
9137,6
9138,3
9139,7
9140,8
9141,4
9142,5
9143,4
9144,9
9145,8
9146,3
9147,7
9148,5
9149,3
9150,4
9151,8
9152,3
9153,1
9154,9
9155,0
9156,9
9157,6
9158,0
9159,6
9160,7
9161,3
9162,2
9163,2
9164,4
9165,5
9166,6
9167,5
9168,9
9169,7
9170,6
9171,1
9172,6
9173,7
9174,5
9175,4
9176,0
9177,2
9178,3
9179,0
9180,3
9181,0
9182,2
9183,0
9184,9
9185,3
9186,9
9187,9
9188,8
9189,2
9190,3
9191,1
9192,3
9193,5
9194,4
9195,3
9196,7
9197,9
9198,5
9199,2
9200,6
9201,9
9202,7
9203,7
9204,5
9205,5
9206,1
9207,2
9208,3
9209,5
9210,3
9211,7
9212,8
9213,4
9214,6
9215,8
9216,7
9217,6
9218,2
9219,5
9220,4
9221,2
9222,7
9223,4
9224,4
9225,4
9226,3
9227,0
9228,4
9229,1
9230,8
9231,1
9232,3
9233,5
9234,5
9235,6
9236,4
9237,1
9238,8
9239,8
9240,0
9241,3
9242,8
9243,9
9244,6
9245,2
9246,9
9247,5
9248,1
9249,3
9250,8
9251,3
9252,9
9253,8
9254,5
9255,2
9256,1
9257,1
9258,7
9259,8
9260,6
9261,1
9262,2
9263,8
9264,0
9265,0
9266,1
9267,6
9268,7
9269,7
9270,0
9271,9
9272,7
9273,3
9274,2
9275,9
9276,2
9277,4
9278,4
9279,8
9280,7
9281,4
9282,7
9283,6
9284,1
9285,2
9286,3
9287,3
9288,0
9289,0
9290,8
9291,9
9292,0
9293,7
9294,4
9295,6
9296,0
9297,3
9298,6
9299,4
9300,4
9301,7
9302,6
9303,5
9304,1
9305,8
9306,8
9307,1
9308,1
9309,1
9310,6
9311,0
9312,2
9313,8
9314,4
9315,7
9316,8
9317,2
9318,0
9319,2
9320,7
9321,6
9322,2
9323,2
9324,4
9325,7
9326,5
9327,1
9328,2
9329,3
9330,8
9331,2
9332,6
9333,7
9334,9
9335,4
9336,1
9337,7
9338,9
9339,8
9340,4
9341,6
9342,9
9343,9
9344,0
9345,1
9346,4
9347,7
9348,0
9349,4
9350,5
9351,6
9352,2
9353,3
9354,9
9355,3
9356,4
9357,8
9358,3
9359,8
9360,3
9361,9
9362,4
9363,6
9364,3
9365,6
9366,9
9367,3
9368,7
9369,3
9370,2
9371,7
9372,5
9373,9
9374,7
9375,9
9376,0
9377,0
9378,9
9379,7
9380,1
9381,3
9382,0
9383,0
9384,2
9385,9
9386,3
9387,7
9388,2
9389,3
9390,4
9391,4
9392,0
9393,2
9394,7
9395,7
9396,5
9397,4
9398,7
9399,4
9400,0
9401,4
9402,8
9403,5
9404,3
9405,9
9406,3
9407,2
9408,9
9409,5
9410,9
9411,6
9412,3
9413,8
9414,5
9415,6
9416,3
9417,1
9418,4
9419,9
9420,9
9421,4
9422,0
9423,4
9424,6
9425,6
9426,9
9427,1
9428,2
9429,2
9430,1
9431,6
9432,2
9433,7
9434,3
9435,8
9436,0
9437,9
9438,7
9439,5
9440,9
9441,9
9442,7
9443,9
9444,5
9445,0
9446,6
9447,4
9448,0
9449,2
9450,7
9451,3
9452,0
9453,3
9454,3
9455,9
9456,3
9457,0
9458,0
9459,8
9460,3
9461,0
9462,1
9463,2
9464,5
9465,0
9466,3
9467,4
9468,8
9469,1
9470,3
9471,4
9472,7
9473,4
9474,1
9475,6
9476,2
9477,7
9478,9
9479,3
9480,5
9481,6
9482,9
9483,1
9484,0
9485,2
9486,5
9487,9
9488,6
9489,6
9490,5
9491,2
9492,3
9493,6
9494,1
9495,4
9496,6
9497,8
9498,5
9499,2
9500,0
9501,4
9502,6
9503,5
9504,8
9505,3
9506,0
9507,0
9508,2
9509,0
9510,4
9511,6
9512,9
9513,1
9514,7
9515,6
9516,5
9517,7
9518,4
9519,8
9520,7
9521,1
9522,7
9523,5
9524,5
9525,8
9526,3
9527,2
9528,0
9529,6
9530,8
9531,7
9532,1
9533,4
9534,8
9535,5
9536,2
9537,9
9538,9
9539,7
9540,8
9541,9
9542,3
9543,7
9544,8
9545,4
9546,4
9547,2
9548,3
9549,7
9550,6
9551,2
9552,2
9553,6
9554,8
9555,4
9556,9
9557,7
9558,0
9559,1
9560,1
9561,6
9562,3
9563,7
9564,7
9565,3
9566,6
9567,5
9568,4
9569,8
9570,8
9571,4
9572,2
9573,8
9574,9
9575,5
9576,6
9577,5
9578,4
9579,5
9580,0
9581,5
9582,1
9583,7
9584,2
9585,8
9586,5
9587,8
9588,2
9589,6
9590,6
9591,3
9592,1
9593,0
9594,1
9595,8
9596,0
9597,3
9598,9
9599,4
9600,4
9601,2
9602,0
9603,7
9604,7
9605,1
9606,0
9607,4
9608,9
9609,3
9610,7
9611,6
9612,6
9613,5
9614,5
9615,1
9616,7
9617,0
9618,9
9619,2
9620,5
9621,1
9622,5
9623,4
9624,0
9625,5
9626,2
9627,3
9628,2
9629,8
9630,3
9631,6
9632,6
9633,2
9634,6
9635,1
9636,7
9637,4
9638,6
9639,2
9640,7
9641,5
9642,2
9643,7
9644,2
9645,9
9646,5
9647,1
9648,0
9649,1
9650,6
9651,1
9652,5
9653,0
9654,2
9655,2
9656,9
9657,5
9658,9
9659,0
9660,1
9661,4
9662,2
9663,7
9664,0
9665,7
9666,0
9667,3
9668,6
9669,0
9670,6
9671,8
9672,9
9673,9
9674,7
9675,7
9676,5
9677,5
9678,6
9679,7
9680,4
9681,1
9682,3
9683,2
9684,4
9685,2
9686,8
9687,5
9688,3
9689,3
9690,7
9691,5
9692,4
9693,2
9694,3
9695,5
9696,0
9697,9
9698,5
9699,7
9700,5
9701,0
9702,4
9703,0
9704,5
9705,0
9706,1
9707,3
9708,8
9709,2
9710,9
9711,9
9712,5
9713,6
9714,4
9715,5
9716,1
9717,4
9718,5
9719,2
9720,4
9721,2
9722,4
9723,7
9724,8
9725,6
9726,6
9727,5
9728,5
9729,4
9730,1
9731,6
9732,9
9733,8
9734,3
9735,2
9736,0
9737,7
9738,6
9739,5
9740,1
9741,6
9742,8
9743,1
9744,3
9745,5
9746,8
9747,8
9748,9
9749,8
9750,5
9751,6
9752,5
9753,7
9754,4
9755,2
9756,5
9757,9
9758,5
9759,3
9760,8
9761,5
9762,5
9763,6
9764,3
9765,0
9766,8
9767,1
9768,2
9769,4
9770,1
9771,3
9772,1
9773,4
9774,8
9775,9
9776,6
9777,9
9778,7
9779,6
9780,3
9781,3
9782,6
9783,6
9784,7
9785,1
9786,9
9787,0
9788,3
9789,9
9790,2
9791,0
9792,4
9793,4
9794,3
9795,8
9796,8
9797,4
9798,8
9799,7
9800,7
9801,2
9802,6
9803,2
9804,5
9805,1
9806,9
9807,7
9808,1
9809,0
9810,0
9811,1
9812,8
9813,5
9814,0
9815,8
9816,0
9817,8
9818,5
9819,1
9820,8
9821,0
9822,1
9823,3
9824,5
9825,8
9826,8
9827,1
9828,0
9829,1
9830,1
9831,3
9832,8
9833,1
9834,7
9835,2
9836,0
9837,0
9838,4
9839,1
9840,9
9841,4
9842,0
9843,0
9844,5
9845,7
9846,4
9847,1
9848,1
9849,1
9850,2
9851,9
9852,3
9853,4
9854,2
9855,2
9856,5
9857,0
9858,0
9859,0
9860,9
9861,7
9862,8
9863,5
9864,3
9865,9
9866,1
9867,1
9868,5
9869,9
9870,4
9871,0
9872,7
9873,8
9874,7
9875,5
9876,7
9877,7
9878,2
9879,8
9880,8
9881,7
9882,0
9883,5
9884,4
9885,5
9886,2
9887,5
9888,4
9889,7
9890,6
9891,7
9892,3
9893,1
9894,1
9895,3
9896,4
9897,0
9898,0
9899,3
9900,0
9901,4
9902,9
9903,6
9904,6
9905,0
9906,1
9907,6
9908,6
9909,4
9910,8
9911,6
9912,4
9913,4
9914,7
9915,8
9916,7
9917,4
9918,6
9919,9
9920,6
9921,6
9922,2
9923,1
9924,7
9925,3
9926,4
9927,7
9928,7
9929,2
9930,5
9931,8
9932,1
9933,7
9934,9
9935,0
9936,4
9937,1
9938,6
9939,2
9940,8
9941,0
9942,5
9943,5
9944,8
9945,8
9946,0
9947,7
9948,3
9949,0
9950,8
9951,2
9952,3
9953,3
9954,1
9955,1
9956,5
9957,5
9958,2
9959,9
9960,5
9961,0
9962,9
9963,6
9964,9
9965,4
9966,0
9967,0
9968,5
9969,9
9970,0
9971,1
9972,0
9973,8
9974,8
9975,4
9976,6
9977,3
9978,5
9979,0
9980,3
9981,8
9982,9
9983,3
9984,4
9985,8
9986,0
9987,8
9988,6
9989,2
9990,2
9991,5
9992,9
9993,1
9994,0
9995,5
9996,7
9997,1
9998,2
9999,8
